Id,OwnerId,IsDeleted,Name,RecordTypeId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,sustain_app__Allocation_Status__c,sustain_app__Annual_Average_PUE__c,sustain_app__Annual_Contract_Power_kw__c,sustain_app__Annual_Electricity_m2__c,sustain_app__Annual_Electricity_sqft__c,sustain_app__Annual_Energy_kBtu_m2__c,sustain_app__Annual_Energy_kBtu_sqft__c,sustain_app__Annual_Energy_kwh_m2__c,sustain_app__Annual_Energy_kwh_sqft__c,sustain_app__Asset__c,sustain_app__AuditApprovalStatus__c,sustain_app__Avg_Monthly_Electricity_Consumption__c,sustain_app__BuildingSize__c,sustain_app__Building_Size__c,sustain_app__Business_Region__c,sustain_app__Business_Report__c,sustain_app__CBECs_Div__c,sustain_app__CBECs_Elec_Energy_Intensity_kWh_sqft__c,sustain_app__CBECs_Energy_Intensity_kBTU_sqft__c,sustain_app__CBECs_Reference_Data__c,sustain_app__CBECs_Region__c,sustain_app__Carbon_Source_Approved__c,sustain_app__Carbon_Source_Approver__c,sustain_app__City__c,sustain_app__Cooling_Use_Intensity_kWh_Sq_ft__c,sustain_app__Cooling_Use_Intensity_kWh_m2__c,sustain_app__Country__c,sustain_app__Diesel_Use_Intensity__c,sustain_app__Diesel_Use_Intensity_kWh_Sq_ft__c,sustain_app__Diesel_Use_Intensity_kWh_m2__c,sustain_app__Electricity_Energy_Intensity_Variance__c,sustain_app__Energy_Intensity_Variance__c,sustain_app__ExtrapolatedValues__c,sustain_app__Extrapolated_Interim_Monthly_Elec_kWh__c,sustain_app__Extrapolated_Monthly_CBECS_Elec_kWh__c,sustain_app__Extrapolated_Monthly_Cooling_kWh__c,sustain_app__Extrapolated_Monthly_Diesel_kWh__c,sustain_app__Extrapolated_Monthly_Electricity_kWh__c,sustain_app__Extrapolated_Monthly_Fuel_Oil_kWh__c,sustain_app__Extrapolated_Monthly_Heat_kWh__c,sustain_app__Extrapolated_Monthly_Natural_Gas_kWh__c,sustain_app__Extrapolated_Monthly_Steam_kWh__c,sustain_app__Extrapolation_Status__c,sustain_app__Fuel_Oil_Use_Intensity_kWh_Sq_ft__c,sustain_app__Fuel_Oil_Use_Intensity_kWh_m2__c,sustain_app__Grid_SubRegion__c,sustain_app__Heat_Use_Intensity_kWh_Sq_ft__c,sustain_app__Heat_Use_Intensity_kWh_m2__c,sustain_app__Heating_Resource__c,sustain_app__IT_Diesel_Use_Intensity__c,sustain_app__Inventory_Records_Non_zero__c,sustain_app__Inventory_Records__c,sustain_app__Natural_Gas_Use_Intensity_kWh_Sq_ft__c,sustain_app__Natural_Gas_Use_Intensity_kWh_m2__c,sustain_app__Occupied_Building_Floor_Area_Unit__c,sustain_app__Occupied_Building_Floor_Area__c,sustain_app__Occupied_Building_Floor_Area_m2__c,sustain_app__PUE_Range_Check__c,sustain_app__PUE_YoY_Variance__c,sustain_app__PY_Annual_Consumption_Report__c,sustain_app__PY_Cooling_Use_Intensity_kWh_Sq_ft__c,sustain_app__PY_Cooling_Use_Intensity_kWh_m2__c,sustain_app__PY_Diesel_Use_Intensity_kWh_Sq_ft__c,sustain_app__PY_Diesel_Use_Intensity_kWh_m2__c,sustain_app__PY_Elec_Energy_Intensity_kwh_m2__c,sustain_app__PY_Elec_Energy_Intensity_kwh_sqft__c,sustain_app__PY_Energy_Intensity_kBtu_m2__c,sustain_app__PY_Energy_Intensity_kBtu_sqft__c,sustain_app__PY_Fuel_Oil_Use_Intensity_kWh_Sq_ft__c,sustain_app__PY_Fuel_Oil_Use_Intensity_kWh_m2__c,sustain_app__PY_Heat_Use_Intensity_kWh_Sq_ft__c,sustain_app__PY_Heat_Use_Intensity_kWh_m2__c,sustain_app__PY_NatGas_Use_Intensity_kWh_Sq_ft__c,sustain_app__PY_NatGas_Use_Intensity_kWh_m2__c,sustain_app__PY_PUE__c,sustain_app__PY_Steam_Use_Intensity_kWh_Sq_ft__c,sustain_app__PY_Steam_Use_Intensity_kWh_m2__c,sustain_app__RSFGreenBuildingCertifiedPending__c,sustain_app__Renewable_Energy_Percentage__c,sustain_app__ReportBoundary__c,sustain_app__ReportEndDate__c,sustain_app__ReportStartDate__c,sustain_app__ReportingYear__c,sustain_app__Reporting_Date__c,sustain_app__ServiceProvider__c,sustain_app__Square_Footage__c,sustain_app__Stage__c,sustain_app__Steam_Use_Intensity_kWh_Sq_ft__c,sustain_app__Steam_Use_Intensity_kWh_m2__c,sustain_app__TotalAllocatedRenewableEnergykWh__c,sustain_app__TotalRenewableEnergykWh__c,sustain_app__TotalScope3EmissionstCO2e__c,sustain_app__Total_Cooling_consumption_kWh__c,sustain_app__Total_DC_Electricity_Consumption_kWh__c,sustain_app__Total_Diesel_Consumption_kWh__c,sustain_app__Total_Ele_Steam_Heat_Cool_MWh__c,sustain_app__Total_Electricity_Consumption_kWh__c,sustain_app__Total_Energy_Consumption_GJ__c,sustain_app__Total_Energy_Consumption_MWh__c,sustain_app__Total_Extrapolated_Energy_kWh__c,sustain_app__Total_Fuel_Oil_consumption_kWh__c,sustain_app__Total_Heat_consumption_kWh__c,sustain_app__Total_Natural_Gas_consumption_kWh__c,sustain_app__Total_Refrigerant_Emissions_tCO2e__c,sustain_app__Total_Scope_1_Emissions_tCO2e__c,sustain_app__Total_Scope_2_Location_Based_Emissions__c,sustain_app__Total_Scope_2_Market_based_Emissions__c,sustain_app__Total_Square_Footage__c,sustain_app__Total_Steam_consumption_kWh__c,sustain_app__Travel_Type__c,sustain_app__Vehicle_Type__c,sustain_app__YoY_Annual_Electricity_Sq_ft_change__c,sustain_app__YoY_Annual_Electricity_m2_change__c,sustain_app__kWhFromGeothermal__c,sustain_app__kWhFromSolar__c,sustain_app__kWh_from_Biomass__c,sustain_app__kWh_from_Coal__c,sustain_app__kWh_from_Gas__c,sustain_app__kWh_from_Hydro__c,sustain_app__kWh_from_Nuclear__c,sustain_app__kWh_from_Oil__c,sustain_app__kWh_from_Wind__c,sustain_app__Average_Monthly_Electricity_Use_kWh__c,sustain_app__Max_Variance_Above_Avg_Electricity_Use__c,sustain_app__Max_Variance_Below_Avg_Electricity_Use__c,sustain_app__Total_Fuel_Use_Gallons__c,sustain_app__Total_Fuel_Use_Liters__c,sustain_app__Total_Propane_consumption_kWh__c,sustain_app__Additional_Scope2LocationBased_Emission__c,sustain_app__Additional_Scope_1_Emissions__c,sustain_app__Additional_Scope_2_Market_Based_Emission__c,sustain_app__Additional_Scope_3_Emissions__c,sustain_app__Annual_Electricity_Use_sqft__c,sustain_app__Annual_Energy_Use_kBtu_sqft__c,sustain_app__Annual_Energy_Use_kwh_sqft__c,sustain_app__CBECs_Energy_Intensity_sqft_kBTU__c,sustain_app__Cooling_Use_Intensity_kWh_Sqft__c,sustain_app__Diesel_Use_Intensity_kWh_Sqft__c,sustain_app__Facility_Average_PUE__c,sustain_app__Fuel_Oil_Use_Intensity_kWh_Sqft__c,sustain_app__GlobalAnnualAveragePUE__c,sustain_app__GlobalAnnualMetrics__c,sustain_app__Heat_Use_Intensity_kWh_Sqft__c,sustain_app__Is_Locked__c,sustain_app__Natural_Gas_Use_Intensity_kWh_Sqft__c,sustain_app__PY_Energy_Intensity_kWh_m2__c,sustain_app__PY_Energy_Intensity_kWh_sqft__c,sustain_app__PY_Propane_Use_Intensity_kWh_m2__c,sustain_app__PY_Propane_Use_Intensity_kWh_sqft__c,sustain_app__Propane_Use_Intensity_kWh_m2__c,sustain_app__Propane_Use_Intensity_kWh_sqft__c,sustain_app__Renewable_Energy_PercentageWithoutHydro__c,sustain_app__Steam_Use_Intensity_kWh_Sqft__c,sustain_app__TotalRenewableEnergykWhWithoutHydro__c,sustain_app__kWhFromGeothermalMarketBased__c,sustain_app__kWhFromSolarMarketBased__c,sustain_app__kWh_from_BiomassMarketBased__c,sustain_app__kWh_from_CoalMarketBased__c,sustain_app__kWh_from_GasMarketBased__c,sustain_app__kWh_from_HydroMarketBased__c,sustain_app__kWh_from_NuclearMarketBased__c,sustain_app__kWh_from_OilMarketBased__c,sustain_app__kWh_from_WindMarketBased__c
a036g00000FxbkJAAR,0056g000004tw2CAAQ,,Ground Travel - All Org - FY20,0126g0000003hSPAAY,2020-04-05T22:15:58.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,,,,0,,,,Pending Approval,1,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,Complete,,,,,,,0,,95,,,sqft,,,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,,Fiscal Year,,,2020,2021-04-15,,,Validation,,,0,0,8.940879999999996,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,Ground Travel,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,0,,,0,,0,,,,,0,0,0,0,,,,,,,,,,,,,,
a036g00000FxbkKAAR,0056g000004tw2CAAQ,,Ground Travel - All Org - FY19,0126g0000003hSPAAY,2020-04-05T22:15:58.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,,,,0,,,,Approved,1,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,Complete,,,,,,,0,,95,,,sqft,,,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,,Fiscal Year,,,2019,2020-04-15,,,Finished,,,0,0,8.49063,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,Ground Travel,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,0,,,0,,0,,,,,0,0,0,0,,,,,,,,,,,,,,
a036g00000FxbkLAAR,0056g000004tw2CAAQ,,Hotel Stays - All Org - FY19,0126g0000003hSPAAY,2020-04-05T22:15:58.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,,,,0,,,,Approved,1,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,Complete,,,,,,,0,,111,,,sqft,,,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,,Fiscal Year,,,2019,2020-04-15,,,Finished,,,0,0,8.615800000000005,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,Hotel Stays,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,0,,,0,,0,,,,,0,0,0,0,,,,,,,,,,,,,,
a036g00000FxbkMAAR,0056g000004tw2CAAQ,,Hotel Stays - All Org - FY20,0126g0000003hSPAAY,2020-04-05T22:15:58.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,,,,0,,,,Pending Approval,1,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,Complete,,,,,,,0,,111,,,sqft,,,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,,Fiscal Year,,,2020,2021-04-15,,,Validation,,,0,0,10.13210000000001,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,Hotel Stays,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,0,,,0,,0,,,,,0,0,0,0,,,,,,,,,,,,,,
a036g00000FxbkNAAR,0056g000004tw2CAAQ,,Rental Cars - All Org - FY19,0126g0000003hSPAAY,2020-04-05T22:15:58.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,,,,0,,,,Approved,1,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,Complete,,,,,,,0,,346,,,sqft,,,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,,Fiscal Year,,,2019,2020-04-15,,,Finished,,,0,0,36.28995999999999,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,Rental Cars,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,0,,,0,,0,,,,,0,0,0,0,,,,,,,,,,,,,,
a036g00000FxbkOAAR,0056g000004tw2CAAQ,,Rental Cars - All Org - FY20,0126g0000003hSPAAY,2020-04-05T22:15:58.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,,,,0,,,,Pending Approval,1,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,Complete,,,,,,,0,,364,,,sqft,,,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,,Fiscal Year,,,2020,2021-04-15,,,Validation,,,0,0,39.800400000000046,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,Rental Cars,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,0,,,0,,0,,,,,0,0,0,0,,,,,,,,,,,,,,
a036g00000Fxbk1AAB,0056g000004tw2CAAQ,,Bremington Commons FY18,0126g0000003hSOAAY,2020-04-05T22:11:55.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,37.85252558773051,3.52,592.0347152745156,55.0019,188.42607106127167,17.5054,a016g00000JgwoEAAR,Approved,1,,Large,EMEA,EMEA,,1.7583073493889756,55,a076g000002f71xAAA,Non-US,,,Dublin,0.01,0.1322429111763711,IE,,0.2,2.1069759765113782,100,,,,176750,0,0,0,0,0,0,0,Complete,0.2,2.129897742030894,,2.73,29.335004355015954,,0,,12,8.72,93.86155582398153,sqft,1206273.75,112066.4984472,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,67.72,Fiscal Year,,,2018,2019-04-15,,,Finished,2.14,23.007846552953687,2425920,2872675.68,0,14820,0,236121.42000000007,10122.7,4242000,76017.88,21116.25,,238690.18199999997,3287471.2200000007,10518735.900000002,995.3873200000005,2961.8514000000005,2352.2893664148955,1829.2158,,2578408.8000000003,,,,,74459.28,2618424.4800000004,52666.32000000001,78091.44,878982.7200000001,219745.68000000002,170711.52,1816.08,127125.6,175057.98771121353,57.09080379334475,49.159703499608426,0,0,0,,,,,3.52,55.0019,17.5054,55,0.01,0.2,0,0.2,0,,2.73,,8.72,0,0,0,0,,,0,2.14,,,,,,,,,,
a036g00000Fxbk2AAB,0056g000004tw2CAAQ,,Bremington Commons FY19,0126g0000003hSOAAY,2020-04-05T22:11:55.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,37.85252558773051,3.52,592.0347152745156,55.0019,188.42607106127167,17.5054,a016g00000JgwoEAAR,Approved,1,,Large,EMEA,EMEA,,1.7583073493889756,55,a076g000002f71xAAA,Non-US,,,Dublin,0.01,0.1322429111763711,IE,,0.2,2.1069759765113782,100,,,,176750,0,0,0,0,0,0,0,Complete,0.2,2.129897742030894,,2.73,29.335004355015954,,0,,12,8.72,93.86155582398153,sqft,1206273.75,112066.4984472,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,67.61,Fiscal Year,,,2019,2020-04-15,,,Finished,2.14,23.007846552953687,2420000,2868212,0,14820,0,236121.42000000007,10122.7,4242000,76017.88,21116.25,,238690.18199999997,3287471.2200000007,10518735.900000002,995.3873200000005,2961.8514000000005,2352.2893664148955,1830.639,,2578408.8000000003,,,,,74702,2613132,52838,78346,881848,220462,171268,1822,127540,175057.98771121353,57.09080379334475,49.159703499608426,0,0,0,,,,,3.52,55.0019,17.5054,55,0.01,0.2,0,0.2,0,,2.73,,8.72,0,0,0,0,,,0,2.14,,,,,,,,,,
a036g00000Fxbk3AAB,0056g000004tw2CAAQ,,Bremington Commons FY20,0126g0000003hSOAAY,2020-04-05T22:11:55.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Needs Allocation,0,,37.85252558773051,3.52,592.0347152745156,55.0019,188.42607106127167,17.5054,a016g00000JgwoEAAR,Pending Approval,1,,Large,EMEA,EMEA,,1.7583073493889756,55,a076g000002f71xAAA,Non-US,,,Dublin,0.01,0.1322429111763711,IE,,0.2,2.1069759765113782,100,,,,176750,0,0,0,0,0,0,0,Needs Extrapolation,0.2,2.129897742030894,,2.73,29.335004355015954,,0,,12,8.72,93.86155582398153,sqft,1206273.75,112066.4984472,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,61.57,Fiscal Year,,,2020,2021-04-15,,,Interpolation,2.14,23.007846552953687,2080000,2611852,0,14820,0,236121.42000000007,10122.7,4242000,76017.88,21116.25,,238690.18199999997,3287471.2200000007,10518735.900000002,995.3873200000005,2961.8514000000005,2352.2893664148955,1912.3589999999997,,2578408.8000000003,,,,,288642,229172,62698,92966,1046408,261602,203228,2162,2031340,175057.98771121353,57.09080379334475,49.159703499608426,0,0,0,,,,,3.52,55.0019,17.5054,55,0.01,0.2,0,0.2,0,,2.73,,8.72,0,0,0,0,,,0,2.14,,,,,,,,,,
a036g00000Fxbk4AAB,0056g000004tw2CAAQ,,Salesforce Tower FY18,0126g0000003hSOAAY,2020-04-05T22:11:55.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,30.440338658455094,2.83,476.1039574162482,44.2315,151.52894889123112,14.0775,a016g00000JgwoAAAR,Approved,1,,Large,AMER,AMER,Northeast,17.3,93.9,a076g000002f71xAAA,Northeast,,,San Francisco,0.01,0.10634743491709206,US,,0.16,1.6943932082308615,-83.65,-52.9,,,2162500,0,0,0,0,0,0,0,Complete,0.16,1.7128264909307593,,2.19,23.590697139727613,,0,,12,7.01,75.48182061641901,sqft,1500000,139354.56,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,67.72,Fiscal Year,,,2018,2019-04-15,,,Finished,1.72,18.502507560570677,2425920,2872675.680000001,0,14820,0,236121.42000000007,10122.7,4242000,76017.88,21116.25,,238690.18199999997,3287471.22,10518735.9,995.3873200000005,2961.8514000000005,2352.2893664148955,1829.2158,,2578408.8000000003,,,,,74459.28,2618424.4800000004,52666.32000000001,78091.44,878982.7200000002,219745.68000000005,170711.51999999993,1816.0799999999997,127125.6,175057.98771121353,57.09080379334475,49.159703499608426,0,0,0,,,,,2.83,44.2315,14.0775,93.9,0.01,0.16,0,0.16,0,,2.19,,7.01,0,0,0,0,,,0,1.72,,,,,,,,,,
a036g00000Fxbk5AAB,0056g000004tw2CAAQ,,Salesforce Tower FY19,0126g0000003hSOAAY,2020-04-05T22:11:55.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,30.440338658455094,2.83,476.1039574162482,44.2315,151.52894889123112,14.0775,a016g00000JgwoAAAR,Approved,1,,Large,AMER,AMER,Northeast,17.3,93.9,a076g000002f71xAAA,Northeast,,,San Francisco,0.01,0.10634743491709206,US,,0.16,1.6943932082308615,-83.65,-52.9,,,2162500,0,0,0,0,0,0,0,Complete,0.16,1.7128264909307593,,2.19,23.590697139727613,,0,,12,7.01,75.48182061641901,sqft,1500000,139354.56,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,67.61,Fiscal Year,,,2019,2020-04-15,,,Finished,1.72,18.502507560570677,2420000,2868212,0,14820,0,236121.42000000007,10122.7,4242000,76017.88,21116.25,,238690.18199999997,3287471.22,10518735.9,995.3873200000005,2961.8514000000005,2352.2893664148955,1830.639,,2578408.8000000003,,,,,74702,1663132,52838,78346,881848,220462,171268,1822,1077540,175057.98771121353,57.09080379334475,49.159703499608426,0,0,0,,,,,2.83,44.2315,14.0775,93.9,0.01,0.16,0,0.16,0,,2.19,,7.01,0,0,0,0,,,0,1.72,,,,,,,,,,
a036g00000Fxbk6AAB,0056g000004tw2CAAQ,,Salesforce Tower FY20,0126g0000003hSOAAY,2020-04-05T22:11:55.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,2021-02-03T15:30:44.000+0000,2021-02-03T15:30:44.000+0000,Needs Allocation,0,,26.63709031121766,2.47,428.13157273073807,39.7748,136.26084428094782,12.6591,a016g00000JgwoAAAR,Pending Approval,1,,Large,AMER,AMER,Northeast,17.3,93.9,a076g000002f71xAAA,Northeast,,,San Francisco,0.01,0.09199555436147909,US,,0.14,1.5417451714533064,-85.7,-57.64,,,2162500,0,0,0,0,0,0,0,Needs Extrapolation,0.14,1.5585177980541145,,2.15,23.170185604260098,,0,,12,6.21,66.86133413933493,sqft,1500000,139354.56,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,60.76,Fiscal Year,,,2020,2021-04-15,,,Renewable Energy Allocation,1.52,16.399949883233102,1780000,2255272,0,12820,0,214849.22000000006,9239.1,3712000,68358.29,18988.57,,217186.56199999998,3228871.02,9317431.799999997,995.3873200000005,2738.7187000000004,2144.7390505602557,1771.5132,,2285407.8000000003,,,,,1859212,204792,56028,83076,935088,233772,181608,1932,135240,152974.6543778802,75.09903450768928,93.4629693783796,0,0,0,,,,,2.47,39.7748,12.6591,93.9,0.01,0.14,0,0.14,0,,2.15,,6.21,0,0,0,0,,,0,1.52,,,,,,,,,,
a036g00000Fxbk7AAB,0056g000004tw2CAAQ,,140 Mission St FY20,0126g0000003hSOAAY,2020-04-05T22:11:55.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Needs Allocation,0,,91.23010517555784,8.48,1426.8899763872746,132.5625,454.13430184190787,42.1905,a016g00000JgwoBAAR,Pending Approval,1,,Large,AMER,AMER,West,16.8,74.7,a076g000002f71xAAA,West,,,Fruita,0.03,0.31872469559211863,US,,0.47,5.078119278831229,-49.55,77.46,,,700697.55,0,0,0,0,0,0,0,Needs Extrapolation,0.48,5.133364075491051,,6.57,70.7016372376755,,0,,12,21.02,226.2200335857888,sqft,500498.25,46497.80893968,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,60.58,Fiscal Year,,,2020,2021-04-15,,,Data Collection,5.15,55.45226450013765,2024160,2569748.6400000006,0,14820,0,236121.42000000007,10122.7,4242000,76017.88,21116.25,,238690.18199999997,3287471.22,10518735.9,995.3873200000005,2961.8514000000005,2352.2893664148955,1925.7803,,2578408.8000000003,,,,,90931.44000000002,2259251.0400000005,64317.36000000001,95367.12000000001,1073434.56,268358.64,208476.95999999996,2217.8399999999992,155248.8,175057.98771121353,57.09080379334475,49.159703499608426,0,0,0,,,,,8.48,132.5625,42.1905,74.7,0.03,0.47,0,0.48,0,,6.57,,21.02,0,0,0,0,,,0,5.15,,,,,,,,,,
a036g00000Fxbk8AAB,0056g000004tw2CAAQ,,499 Centennial Pkwy FY20,0126g0000003hSOAAY,2020-04-05T22:11:55.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,62.05924442783928,5.77,970.6413649951186,90.1756,308.924686503857,28.7001,a016g00000JgwoCAAR,Pending Approval,1,,Large,AMER,AMER,South,17,74.9,a076g000002f71xAAA,South,,,Jackson,0.02,0.21681235323445974,US,,0.32,3.454388712500826,-66.09,20.39,,,1042322.06,0,0,0,0,0,0,0,Needs Extrapolation,0.32,3.491968964465687,,4.47,48.094761902750356,,0,,12,14.3,153.88609200612638,sqft,735756.75,68354.03877552,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,64.16,Fiscal Year,,,2020,2021-04-15,,,Data Collection,3.5,37.72138188451009,2225800,2721785.200000001,0,14820,0,236121.42000000007,10122.7,4242000,76017.88,21116.25,,238690.18199999997,3287471.22,10518735.9,995.3873200000005,2961.8514000000005,2352.2893664148955,1877.3154,,2578408.8000000003,,,,,82664.19999999998,2439517.2,58469.8,86696.6,975840.8000000002,243960.20000000004,189522.79999999996,2016.1999999999998,141134,175057.98771121353,57.09080379334475,49.159703499608426,0,0,0,,,,,5.77,90.1756,28.7001,74.9,0.02,0.32,0,0.32,0,,4.47,,14.3,0,0,0,0,,,0,3.5,,,,,,,,,,
a036g00000Fxbk9AAB,0056g000004tw2CAAQ,,940 14th St #290 FY20,0126g0000003hSOAAY,2020-04-05T22:11:55.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Complete,0,,47.023471554831545,4.37,735.4734502103569,68.3278,234.07811909941339,21.7466,a016g00000JgwoDAAR,Pending Approval,1,,Large,AMER,AMER,East North Central,15.4,0,a076g000002f71xAAA,Midwest,,,Harbor Springs,0.02,0.16428284970358403,US,,0.24,2.6174561237285325,-71.63,,,,1246136.24,0,0,0,0,0,0,0,Needs Extrapolation,0.25,2.6459313964390767,,3.39,36.44231716195129,,0,,311,10.83,116.6024230048174,sqft,971015.25,90210.26861136,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,65.95,Fiscal Year,,,2020,2021-04-15,,,Validation,2.66,28.582209538785325,2326240,2797516.9600000004,316.0876600000001,14820,0,236121.42000000007,10122.7,4242000,76017.88,21116.25,,238690.18199999997,3287471.22,10518735.9,995.3873200000005,0,5304.759389510495,4815.025799999999,,2578408.8000000003,,,,,78546.16,2529310.56,55557.04,82377.68,927227.8400000002,231806.96000000005,180081.43999999997,1915.7599999999998,134103.19999999998,175057.98771121353,57.09080379334475,49.159703499608426,0,0,0,,,,,4.37,68.3278,21.7466,0,0.02,0.24,0,0.25,0,,3.39,,10.83,0,0,0,0,,,0,2.66,,,,,,,,,,
a036g00000FxbkAAAR,0056g000004tw2CAAQ,,Longs Tower East FY20,0126g0000003hSOAAY,2020-04-05T22:11:55.000+0000,0056g000004tw2CAAQ,2020-11-24T16:04:20.000+0000,0056g000004tx5VAAQ,2020-11-24T16:04:20.000+0000,,,,Needs Allocation,0,,31.674981942084642,2.94,495.4144703487364,46.0256,157.67487916891673,14.6485,a016g00000JgwoFAAR,Pending Approval,1,,Large,APAC,APAC,,1.4713510571823836,46.03,a076g000002f71xAAA,Non-US,,,Chiyoda City,0.01,0.11066082800134239,JP,,0.16,1.7631168587080117,100,,,,176750,0,0,0,0,0,0,0,Needs Extrapolation,0.17,1.7822977851491975,,2.28,24.54752275545096,,0,,12,7.3,78.54332147243221,sqft,1441532.25,133922.72828304,,,,0,,0,,,0,,0,0,,0,,0,,0,0,0,,71.22,Fiscal Year,,,2020,2021-04-15,,,External Audit,1.79,19.252959023883108,2622640,3021002.56,0,14820,0,236121.42000000007,10122.7,4242000,76017.88,21116.25,,238690.18199999997,3287471.22,10518735.9,995.3873200000005,0,5304.759389510495,4743.785099999999,,2578408.8000000003,,,,,66393.76000000001,2794292.16,46961.44,69632.48,783770.2400000002,195942.56000000006,152219.84,1619.3600000000001,113355.2,175057.98771121353,57.09080379334475,49.159703499608426,0,0,0,,,,,2.94,46.0256,14.6485,46.03,0.01,0.16,0,0.17,0,,2.28,,7.3,0,0,0,0,,,0,1.79,,,,,,,,,,
